32.91749954223633, 47.70827293395996
15.588045120239258, 60.475826263427734
22.680044174194336, 46.53048515319824
33.37407112121582, 40.198326110839844
15.622138977050781, 57.28602409362793
15.614748001098633, 87.17727661132812
17.767906188964844, 51.04684829711914
16.988277435302734, 36.03768348693848
22.140979766845703, 53.35235595703125
21.17633819580078, 46.27275466918945
17.764806747436523, 74.91397857666016
15.65694808959961, 56.740760803222656
15.42520523071289, 52.25062370300293
6.593227386474609, 67.72613525390625
